% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity
1568.9909980498392,3.2081155336335714E-10,3.7679953222033356E-10,3.8008979608358974E-10,3.8319102003281275E-10,3.8652284300131624E-10,3.900281359253416E-10,3.9357055980614095E-10,3.971056299463463E-10,4.006437085916045E-10,4.042101458165144E-10,4.076244677233484E-10,4.111804007419204E-10,4.147504417883061E-10,4.1833135544730394E-10,4.2192257421259894E-10,4.2550248749124543E-10,4.29082055797335E-10,4.326472273915581E-10,4.361868059694246E-10,4.397315978033221E-10,4.4326316904122114E-10,4.4676661140617193E-10,4.50215730502297E-10,4.5368578475622796E-10,4.5714205582635275E-10,4.605663595110611E-10,4.6393102332008074E-10,4.672530050774282E-10,4.706482129807988E-10,4.740064682594493E-10,4.773155266991527E-10,4.805777388865378E-10,4.838279700927523E-10,4.870201391640678E-10,4.901844583873592E-10,4.932912329633353E-10,4.963258696962392E-10,4.992408083630647E-10,5.021975659659349E-10,5.050879480307421E-10,5.0788551060959E-10,5.106917522021016E-10
1647.4405479523311,3.2081155336335714E-10,3.7677859473414866E-10,3.8007737669851694E-10,3.8314739121231184E-10,3.8652468905448813E-10,3.900352925666726E-10,3.9358035142267627E-10,3.9711199583364E-10,4.0065135988806227E-10,4.041508590732444E-10,4.0758440323698517E-10,4.1115650078455923E-10,4.147338192434285E-10,4.183177835918057E-10,4.2191130902043084E-10,4.2549258142525573E-10,4.290729336467872E-10,4.32638444789524E-10,4.3617897062758255E-10,4.3972366954053624E-10,4.4325455849831547E-10,4.4675750749712025E-10,4.5021001901566575E-10,4.536768929212616E-10,4.5713155917145265E-10,4.605535041978456E-10,4.6391742533834943E-10,4.672402723442965E-10,4.706317771133049E-10,4.739877293712641E-10,4.772949793065587E-10,4.805553399075907E-10,4.83803976867477E-10,4.869943688744388E-10,4.901565500750424E-10,4.9326149115633E-10,4.963071495172852E-10,4.992194471864593E-10,5.02170595339825E-10,5.050575189069733E-10,5.078552751271983E-10,5.10655964669799E-10
1725.8900978548231,3.2081155336335693E-10,3.7675251416050805E-10,3.800619487775633E-10,3.8310673881471267E-10,3.8653138531407875E-10,3.900461733707884E-10,3.935924123013016E-10,3.971199323581301E-10,4.0066042188920173E-10,4.0409227830201515E-10,4.0754748294890736E-10,4.111352061420215E-10,4.147194510821072E-10,4.1830616650972115E-10,4.219016655950981E-10,4.2548407545431434E-10,4.290649624456797E-10,4.326306292229758E-10,4.361720218292273E-10,4.3971649748795074E-10,4.432464722176645E-10,4.4674881412567477E-10,4.502048372776903E-10,4.5366838381343525E-10,4.571211558809456E-10,4.6054050414522544E-10,4.639039237693693E-10,4.672281930636732E-10,4.706155743327163E-10,4.739689604158435E-10,4.772741574332862E-10,4.805324507206772E-10,4.837793000363101E-10,4.86967699867166E-10,4.901278149264542E-10,4.932306095168719E-10,4.96286581322156E-10,4.991976767016705E-10,5.02142869869364E-10,5.050260807404146E-10,5.078243982176178E-10,5.10619385393541E-10
1804.339647757315,3.2081155336335693E-10,3.767213493208864E-10,3.8004344912488213E-10,3.8306939529857885E-10,3.8654260406960324E-10,3.9006046485862723E-10,3.9360648094650036E-10,3.971292468948442E-10,4.00670682443934E-10,4.0403498638356274E-10,4.075136085765935E-10,4.111163710335948E-10,4.147071618244134E-10,4.1829632541717346E-10,4.2189346621842133E-10,4.2547677248770624E-10,4.2905796073623875E-10,4.326236013738662E-10,4.361657623801279E-10,4.397098888102936E-10,4.4323871816123333E-10,4.4674033214015393E-10,4.5019996793864066E-10,4.5366004285671347E-10,4.5711063227295175E-10,4.605271672847039E-10,4.63890309214898E-10,4.672165650695299E-10,4.705994265595616E-10,4.739499714385598E-10,4.772528614180307E-10,4.805088902580171E-10,4.837537681644815E-10,4.869399731804017E-10,4.9009805650137E-10,4.931984060947936E-10,4.962639711075378E-10,4.991752216996045E-10,5.021141572853677E-10,5.049934214803367E-10,5.077926882822952E-10,5.10581795304852E-10
1882.7891976598069,3.2081155336335693E-10,3.766856147190258E-10,3.8002215735182966E-10,3.830360680288741E-10,3.86558250576437E-10,3.9007801172180295E-10,3.936224313385235E-10,3.971398968008876E-10,4.0068208083437126E-10,4.0397995346107135E-10,4.074830929982182E-10,4.111001157327252E-10,4.1469700023802226E-10,4.1828828908134184E-10,4.218867307426649E-10,4.254706834438215E-10,4.290519397480266E-10,4.326173728394795E-10,4.361601854403703E-10,4.3970383860442185E-10,4.4323129682677866E-10,4.467320576889563E-10,4.5019535503041744E-10,4.5365184491909277E-10,4.5709997977258346E-10,4.605135090678304E-10,4.638765615824468E-10,4.672053140964121E-10,4.705833108113301E-10,4.739307628553955E-10,4.772311025250652E-10,4.804846812702293E-10,4.837274086125472E-10,4.869112249219467E-10,4.900672992684245E-10,4.93164913453103E-10,4.962392551115294E-10,4.991519542095038E-10,5.020844071319534E-10,5.049595262381027E-10,5.077600635290616E-10,5.105431600819E-10
1961.238747562299,3.2081155336335693E-10,3.766460353498081E-10,3.799984847052664E-10,3.8300802173838605E-10,3.8657833676734536E-10,3.900986919893593E-10,3.9364014872549954E-10,3.9715187928104126E-10,4.0069458450718863E-10,4.0392880000972656E-10,4.0745649145175867E-10,4.1108668291934483E-10,4.146890925488992E-10,4.1828215008572066E-10,4.2188153297801056E-10,4.2546586780048724E-10,4.290469539224531E-10,4.326119956349224E-10,4.3615531529217967E-10,4.3969837464434407E-10,4.432242416684528E-10,4.4672401114153454E-10,4.5019094788682533E-10,4.536437803715457E-10,4.570892212388142E-10,4.6049959091072156E-10,4.6386268016161665E-10,4.671943593015564E-10,4.7056722438207E-10,4.739113712774669E-10,4.772089359483004E-10,4.804598913326233E-10,4.837002965331558E-10,4.868815416433015E-10,4.900356080225587E-10,4.931302095253831E-10,4.962123380131392E-10,4.991277236369601E-10,5.020535840696107E-10,5.049244162711393E-10,5.077264358923673E-10,5.105034792130504E-10
2039.688297464791,3.208115533633568E-10,3.766035518894458E-10,3.7997289539739184E-10,3.829875337721528E-10,3.866028307571155E-10,3.9012223891784695E-10,3.9365936250147695E-10,3.971651242022188E-10,4.007080537690537E-10,4.0388415339847794E-10,4.07434656051381E-10,4.110764010513301E-10,4.146835732673475E-10,4.182779846121615E-10,4.2187791512007495E-10,4.2546234116925953E-10,4.290430158864375E-10,4.3260747799749997E-10,4.361511267327935E-10,4.396934639395005E-10,4.432175390966345E-10,4.4671617088499194E-10,4.501865816025627E-10,4.5363577216229316E-10,4.5707830994630285E-10,4.6048540132758116E-10,4.6384859166938115E-10,4.671834950156936E-10,4.705511079862602E-10,4.738917762888736E-10,4.771863746849828E-10,4.804345546447893E-10,4.836724805871308E-10,4.868509909920704E-10,4.900030217859862E-10,4.930943514970337E-10,4.961830149623449E-10,4.991022190388234E-10,5.020215803288785E-10,5.048880437253614E-10,5.076916037858928E-10,5.104626778311293E-10
2118.137847367283,3.2081155336335693E-10,3.7655967546872793E-10,3.7994619530266117E-10,3.8297634877388437E-10,3.8663122324394665E-10,3.901480540908075E-10,3.9367961308381525E-10,3.971794343690881E-10,4.00722235055613E-10,4.038484719992861E-10,4.0741832417749876E-10,4.110695119530223E-10,4.146804998388947E-10,4.1827579813919443E-10,4.2187586301655586E-10,4.2546007390771686E-10,4.2904009881872294E-10,4.326037946534659E-10,4.361475587626133E-10,4.396890352675781E-10,4.4321114611214366E-10,4.467084882718988E-10,4.5018204492366746E-10,4.5362769975624637E-10,4.570671685088827E-10,4.6047091707621104E-10,4.638341898873169E-10,4.671724205755139E-10,4.705348244780719E-10,4.738718968889599E-10,4.77163383592585E-10,4.804086649964421E-10,4.836439713752384E-10,4.86819610725536E-10,4.899695468834916E-10,4.930573762520237E-10,4.961511221902021E-10,4.990750180473462E-10,5.01988189771185E-10,5.048502827981532E-10,5.076552615068065E-10,5.104205713927165E-10
2196.587397269775,3.2081155336335693E-10,3.765154406601435E-10,3.799190924255527E-10,3.829752173051793E-10,3.8666338961660814E-10,3.901760681017297E-10,3.937009579215423E-10,3.9719499106355523E-10,4.0073728157933557E-10,4.038227916547999E-10,4.074078701024966E-10,4.1106627803694033E-10,4.146800921288956E-10,4.1827580144424363E-10,4.2187559242355094E-10,4.2545928450362036E-10,4.2903842639411797E-10,4.326011720520556E-10,4.3614483177493734E-10,4.3968529913842435E-10,4.432052897374052E-10,4.4670118805795626E-10,4.5017750430172736E-10,4.536197528578159E-10,4.5705600976185716E-10,4.6045637127026496E-10,4.6381968040709867E-10,4.671612376953697E-10,4.705185475344733E-10,4.738519284397055E-10,4.771401842168118E-10,4.803824532866504E-10,4.836150120867167E-10,4.867876568305338E-10,4.899354188181688E-10,4.930195442947604E-10,4.961169211773719E-10,4.990462018356964E-10,5.019535691722818E-10,5.048113138479697E-10,5.07617531679035E-10,5.103773114845555E-10
2275.036947172267,3.2081155336335693E-10,3.764712175217325E-10,3.7989179334031277E-10,3.829842500644085E-10,3.866990791668499E-10,3.9020609190539404E-10,3.9372328937272856E-10,3.972117638096042E-10,4.0075314151043884E-10,4.038073409767934E-10,4.0740333230680904E-10,4.110667097785682E-10,4.146823494630015E-10,4.1827798857399663E-10,4.2187710208418697E-10,4.2545997580417376E-10,4.290380094918572E-10,4.3259962503958387E-10,4.3614296328596124E-10,4.3968226242703897E-10,4.431999869992232E-10,4.466942890064608E-10,4.5017294849295315E-10,4.5361193033740947E-10,4.570448423316046E-10,4.604417806844053E-10,4.6380507450117985E-10,4.671498988630629E-10,4.705022641195615E-10,4.738318675725445E-10,4.771167847967727E-10,4.803559290641415E-10,4.835856213661859E-10,4.867551518192425E-10,4.899006563687256E-10,4.929808950311541E-10,4.960804814190417E-10,4.99015727065823E-10,5.019177017126068E-10,5.047711288905712E-10,5.075783860102934E-10,5.103328641934626E-10
2353.486497074759,3.2081155336335693E-10,3.7642770459683307E-10,3.798646895354779E-10,3.830032667001645E-10,3.8673773853873407E-10,3.9023771745079377E-10,3.9374636497292664E-10,3.9722963118803225E-10,4.007696778846317E-10,4.0380228815137754E-10,4.0740468378517313E-10,4.110707584933722E-10,4.146872138955331E-10,4.182822988123501E-10,4.218803432150732E-10,4.254621089877433E-10,4.2903882152553257E-10,4.32599135296292E-10,4.361419354055522E-10,4.3967989303867533E-10,4.4319522245010606E-10,4.4668777985938247E-10,4.5016832744483843E-10,4.5360419404335946E-10,4.5703364622295466E-10,4.6042714686034955E-10,4.637903526843629E-10,4.671382927334591E-10,4.704859043340065E-10,4.738116683512636E-10,4.770931572533755E-10,4.803290714095033E-10,4.835557901677234E-10,4.867220950802353E-10,4.898652517679726E-10,4.929414538796205E-10,4.960418822100726E-10,4.98983476903162E-10,5.018805052234086E-10,5.047296698720747E-10,5.075377258745239E-10,5.102871306906709E-10
2431.936046977251,3.2081155336335693E-10,3.7638568120830224E-10,3.798382202605512E-10,3.8303208179246485E-10,3.867787676649971E-10,3.9027050106673795E-10,3.937699218011656E-10,3.9724846331425687E-10,4.007867448775157E-10,4.038078385221389E-10,4.074119051268933E-10,4.110783764239125E-10,4.146946261532228E-10,4.182886699112156E-10,4.21885266569377E-10,4.254656456276848E-10,4.2904083739706875E-10,4.3259968679518896E-10,4.3614173189638544E-10,4.3967816017646704E-10,4.431909831352668E-10,4.466816522850757E-10,4.5016358998936876E-10,4.5359650664168293E-10,4.570224049857956E-10,4.604124775779389E-10,4.637754978947751E-10,4.671263015780579E-10,4.704693965912467E-10,4.737912863396216E-10,4.770692767580214E-10,4.803018641674216E-10,4.835255146812102E-10,4.866884925225989E-10,4.898292027415275E-10,4.929012543506929E-10,4.960012127019107E-10,4.989493262655415E-10,5.018418940972506E-10,5.046868784330288E-10,5.074954454660641E-10,5.102400086382265E-10
2510.385596879743,3.2081155336335693E-10,3.7634596315034625E-10,3.7981280245196994E-10,3.830710684350731E-10,3.868215561967244E-10,3.903039362358561E-10,3.9379362507908225E-10,3.9726810077371045E-10,4.008041304729699E-10,4.0382471834147913E-10,4.0742508940835535E-10,4.1108953842854015E-10,4.1470451323951696E-10,4.1829700894964617E-10,4.2189178380575646E-10,4.2547050619903775E-10,4.29043985924073E-10,4.326012169218106E-10,4.3614228560648593E-10,4.3967697754555486E-10,4.43187198213578E-10,4.466758392572651E-10,4.501586087090714E-10,4.5358876203991237E-10,4.570110363506974E-10,4.603977159701699E-10,4.637604306899832E-10,4.671137095522894E-10,4.704525957491059E-10,4.737706177814231E-10,4.770450635176579E-10,4.802742312741329E-10,4.834947408502342E-10,4.866542976034712E-10,4.897924501579648E-10,4.928602823067505E-10,4.959584732644266E-10,4.989130428631263E-10,5.018017108880298E-10,5.04642637001027E-10,5.074513630015947E-10,5.101913283322322E-10
2588.835146782235,3.2081155336335693E-10,3.763093111019691E-10,3.79788781501595E-10,3.831212185434055E-10,3.8686548695527157E-10,3.903374737963403E-10,3.9381708524291186E-10,3.9728836686577973E-10,4.0082156988304466E-10,4.038539722620387E-10,4.074443868200798E-10,4.111042176932772E-10,4.1471677916163856E-10,4.1830718988281996E-10,4.218997633082452E-10,4.254765655184357E-10,4.290481497732241E-10,4.326036128848502E-10,4.361434810315E-10,4.396761977588152E-10,4.431837338330742E-10,4.4667022237215404E-10,4.50153190138111E-10,4.535808024039281E-10,4.569994079899932E-10,4.603827457380571E-10,4.637450162315178E-10,4.671002393904249E-10,4.704353162465673E-10,4.737495211099201E-10,4.770204162873088E-10,4.802460544023158E-10,4.834633801780692E-10,4.866194181650047E-10,4.897548963983011E-10,4.928184991812979E-10,4.959136065221244E-10,4.98874340686557E-10,5.017597689667754E-10,5.045967882503357E-10,5.074052650358024E-10,5.101408813711242E-10
2667.284696684727,3.2081155336335693E-10,3.7627591032317047E-10,3.7976634100789626E-10,3.8318045137948456E-10,3.8691023491984855E-10,3.9037104966955654E-10,3.938403638491803E-10,3.9730928040104037E-10,4.0083916434982434E-10,4.038939348846288E-10,4.07469424420134E-10,4.111223103354275E-10,4.147314238990548E-10,4.1831925385859027E-10,4.2190927095728485E-10,4.254839042068682E-10,4.290534255355129E-10,4.3260697635140285E-10,4.361454304643995E-10,4.3967593572677967E-10,4.431807214207888E-10,4.4666493616837354E-10,4.5014751653297266E-10,4.535727825991849E-10,4.569876747418907E-10,4.6036773328843606E-10,4.637294061581825E-10,4.67086104647691E-10,4.704177037306332E-10,4.737281299772491E-10,4.769954524212446E-10,4.802174802504498E-10,4.834315433672261E-10,4.865839770098421E-10,4.897166698933253E-10,4.927760173431763E-10,4.958669342566892E-10,4.988334513744838E-10,5.01716197409493E-10,5.045494433405688E-10,5.073573021603915E-10,5.10088785373521E-10
2745.7342465872184,3.2081155336335714E-10,3.762460967938781E-10,3.797456939072735E-10,3.8324638807381305E-10,3.869551333192309E-10,3.904042936693966E-10,3.938632716994648E-10,3.9733062936294884E-10,4.0085679341295865E-10,4.0394313243934946E-10,4.074997118509476E-10,4.1114357004209204E-10,4.147482915954686E-10,4.183330806622515E-10,4.219202169513962E-10,4.2549245700463284E-10,4.290597599276369E-10,4.3261126708006313E-10,4.361480948438468E-10,4.3967616852703403E-10,4.431781555153139E-10,4.466599675509295E-10,4.501416048900017E-10,4.5356469032045886E-10,4.569758351133309E-10,4.6035270731258257E-10,4.637136098282453E-10,4.670712912639474E-10,4.703997077059567E-10,4.737064062621511E-10,4.769701182232367E-10,4.801884924333704E-10,4.83399194453737E-10,4.865479574468055E-10,4.896777463024406E-10,4.927328062013929E-10,4.95818614001689E-10,4.987903811211255E-10,5.016709316725847E-10,5.045005557806158E-10,5.073074319948246E-10,5.100349887960042E-10
2824.183796489711,3.2081155336335693E-10,3.7622038219654075E-10,3.797271529742711E-10,3.8331642776712245E-10,3.869991210617431E-10,3.904365544475422E-10,3.9388542775537963E-10,3.973520331193586E-10,4.0087419052141587E-10,4.03999812844934E-10,4.0753450433788586E-10,4.111675678711667E-10,4.1476707610286544E-10,4.183484182349642E-10,4.219323959064046E-10,4.2550205412222973E-10,4.290670056843591E-10,4.3261635563437303E-10,4.3615135373318553E-10,4.3967678500276105E-10,4.431759512527419E-10,4.4665523938486903E-10,4.501353958258969E-10,4.535564433554131E-10,4.5696383341537187E-10,4.6033763987669825E-10,4.636975746672412E-10,4.670556984831545E-10,4.70381205491459E-10,4.736842433838788E-10,4.769443125897859E-10,4.801590101785027E-10,4.833662451068473E-10,4.865112847390848E-10,4.89638046674383E-10,4.92688806709991E-10,4.957687943376739E-10,4.987450729585859E-10,5.016238432697957E-10,5.044500088588425E-10,5.072555441918009E-10,5.099793601552981E-10
2902.633346392203,3.2081155336335714E-10,3.7619926168308457E-10,3.7971102241210635E-10,3.8338810719538076E-10,3.87041176601626E-10,3.904672041608465E-10,3.9390646382187556E-10,3.9737312448833136E-10,4.008910981606058E-10,4.0406231363672546E-10,4.0757308682191556E-10,4.1119389123394736E-10,4.1478748252708373E-10,4.183650243517061E-10,4.2194561073818824E-10,4.2551253254194547E-10,4.2907502190553537E-10,4.326221178674198E-10,4.3615509185323676E-10,4.3967767902972953E-10,4.4317402804877E-10,4.466506780277871E-10,4.5012883236740956E-10,4.535479635068645E-10,4.569516165844492E-10,4.603225048183822E-10,4.6368125098741127E-10,4.670392290978344E-10,4.703620816551788E-10,4.736615397365617E-10,4.769179406669304E-10,4.801289566872244E-10,4.833326126304533E-10,4.864738891768802E-10,4.895974978953763E-10,4.926439653748064E-10,4.957176182060692E-10,4.986974746522279E-10,5.015748122959402E-10,5.043976932533231E-10,5.072015359955303E-10,5.099217762267096E-10
2981.0828962946944,3.2081155336335693E-10,3.761831390551283E-10,3.7969755097817694E-10,3.834591959284551E-10,3.870803986786069E-10,3.9049568870020667E-10,3.9392605178703767E-10,3.973935632326402E-10,4.009072824827647E-10,4.0412912922611834E-10,4.0761480740668763E-10,4.112221635239619E-10,4.1480924125658296E-10,4.1838267734237023E-10,4.2195968228649656E-10,4.2552374262058284E-10,4.2908367836692103E-10,4.3262843729152407E-10,4.3615920132210126E-10,4.396787517585041E-10,4.4317230863616697E-10,4.466462128797405E-10,4.5012185913816875E-10,4.535391785339144E-10,4.569391328354688E-10,4.603072737425807E-10,4.636645915114803E-10,4.670217951303781E-10,4.703422349478165E-10,4.73638200448993E-10,4.76890917116367E-10,4.800982572498193E-10,4.83298219869666E-10,4.864357051850126E-10,4.895560341927767E-10,4.92598234767E-10,4.956652058826237E-10,4.986475433383044E-10,5.015237361284239E-10,5.043435113537653E-10,5.071453184364016E-10,5.098621289312713E-10
3059.532446197187,3.2081155336335693E-10,3.761720935040642E-10,3.7968678089982386E-10,3.8352841039721504E-10,3.8711644244486027E-10,3.905218111370737E-10,3.9394407954373365E-10,3.974132019303668E-10,4.0092265732862606E-10,4.041994265958231E-10,4.0765937859099956E-10,4.11252230528671E-10,4.148322453882235E-10,4.184012887858848E-10,4.219745427742468E-10,4.255356255540276E-10,4.290929197800038E-10,4.3263526235858795E-10,4.361636329536689E-10,4.396799600737121E-10,4.4317075493947513E-10,4.4664180832876105E-10,4.50114452375567E-10,4.5353005228320647E-10,4.5692635222939446E-10,4.6029192714446523E-10,4.636475741872195E-10,4.67003364347723E-10,4.703216201048759E-10,4.736141779440925E-10,4.768631967416567E-10,4.800668669768906E-10,4.832630194013888E-10,4.863966898417861E-10,4.895136149473843E-10,4.925515784600538E-10,4.956116005498685E-10,4.985952644953941E-10,5.014705637636536E-10,5.042874099044148E-10,5.0708684672445E-10,5.098003615265983E-10
3137.9819960996783,3.2081155336335693E-10,3.761659608324966E-10,3.796786363136647E-10,3.8359458918159127E-10,3.871490821823125E-10,3.90545453530102E-10,3.9396046867183236E-10,3.974318783404685E-10,4.009371366935769E-10,4.0427224283292407E-10,4.077064069453708E-10,4.1128387205419963E-10,4.1485634051675047E-10,4.1842073529775794E-10,4.219900940534773E-10,4.2554809285677616E-10,4.291026647808795E-10,4.326425173097791E-10,4.36168319464579E-10,4.3968124581513463E-10,4.4316930907205996E-10,4.4663741587987154E-10,4.5010658711087657E-10,4.535205400675966E-10,4.569132385845462E-10,4.602764235312907E-10,4.6363016257173474E-10,4.669839125905475E-10,4.703001822729189E-10,4.735894071482565E-10,4.768347136962386E-10,4.800347147456157E-10,4.832269437382141E-10,4.863567768792683E-10,4.894701775669989E-10,4.925039384003953E-10,4.955567886631635E-10,4.985406409102667E-10,5.014152499285357E-10,5.042293313511401E-10,5.070260806776064E-10,5.097364199968146E-10
3216.4315460021703,3.2081155336335693E-10,3.7616456431531406E-10,3.7967306871290905E-10,3.836556626045395E-10,3.8717774090521297E-10,3.9056628241243234E-10,3.9397500050858E-10,3.9744924563224253E-10,4.009505115960422E-10,4.0434577989783303E-10,4.0775504043682806E-10,4.1131659275305394E-10,4.148811749125477E-10,4.184407338854469E-10,4.2200610592257154E-10,4.2556094301380307E-10,4.2911273274688053E-10,4.3265003741945175E-10,4.361731160200734E-10,4.396824794486161E-10,4.431678507957669E-10,4.466329320255706E-10,4.500982046914164E-10,4.535105503564099E-10,4.568997219375283E-10,4.602606818224174E-10,4.636122766652874E-10,4.669633746132064E-10,4.702778035359579E-10,4.735637571086578E-10,4.76805338927644E-10,4.800016670481938E-10,4.831898692625167E-10,4.86315846374996E-10,4.89425607071965E-10,4.924552163798709E-10,4.955007661589392E-10,4.984836730142855E-10,5.01357707984774E-10,5.041691725696236E-10,5.069629502346886E-10,5.09670207431558E-10
3294.8810959046623,3.2081155336335693E-10,3.761677168764587E-10,3.7967002813327124E-10,3.837094611697525E-10,3.872018240043647E-10,3.905839557445818E-10,3.9398745014810645E-10,3.974649415029103E-10,4.0096256666050276E-10,4.0441816735044904E-10,4.078043936417158E-10,4.1134987797408327E-10,4.149063839545875E-10,4.1846099123654825E-10,4.22022338995029E-10,4.255739664574476E-10,4.291229355572818E-10,4.326576515738444E-10,4.361778724709829E-10,4.396835252410858E-10,4.431662536220144E-10,4.4662824895365907E-10,4.5008924274998926E-10,4.5349998754324705E-10,4.5688572956522163E-10,4.6024461594429655E-10,4.63593831707892E-10,4.669416825183285E-10,4.702543608524112E-10,4.735370911690393E-10,4.767749372491797E-10,4.79967583858603E-10,4.831516668527928E-10,4.862737724545609E-10,4.893797816792553E-10,4.924053095939359E-10,4.95443520833808E-10,4.984243607918142E-10,5.012978462652177E-10,5.041068266884669E-10,5.068973835285717E-10,5.096016235456226E-10
3373.3306458071543,3.2081155336335714E-10,3.761752160053101E-10,3.7966942174541214E-10,3.837533350128318E-10,3.8722057013576483E-10,3.905980037184951E-10,3.939974954933099E-10,3.9747849542422844E-10,4.009730004343002E-10,4.0448727593885917E-10,4.0785348755788793E-10,4.1138313859294516E-10,4.1493153310331006E-10,4.184811470302579E-10,4.2203848641914926E-10,4.255868874767958E-10,4.2913301772757005E-10,4.3266512420648756E-10,4.3618237427361043E-10,4.396841800704717E-10,4.431643258391287E-10,4.4662319661525535E-10,4.5007957541694176E-10,4.5348868911621377E-10,4.568711247246855E-10,4.6022808071851436E-10,4.635746875022127E-10,4.669186983235398E-10,4.702296569999843E-10,4.735092053607349E-10,4.767433084377823E-10,4.799322584747517E-10,4.831121422292263E-10,4.862303632328259E-10,4.893325126382423E-10,4.923540533049812E-10,4.953849999557708E-10,4.983626438105839E-10,5.012355036705735E-10,5.040421218951215E-10,5.068292416120906E-10,5.095304974087812E-10
3451.7801957096463,3.2081155336335693E-10,3.7618673956198825E-10,3.7967098938568466E-10,3.8378350854907114E-10,3.872327564162847E-10,3.9060758716474775E-10,3.940045116949951E-10,3.974891077366253E-10,4.0098123777747895E-10,4.0455026115633375E-10,4.079010292700373E-10,4.114155271909233E-10,4.149559495639444E-10,4.1850060870505747E-10,4.220540096817539E-10,4.2559920312706135E-10,4.2914249531638017E-10,4.326719982850603E-10,4.3618618740489516E-10,4.396840167821119E-10,4.431616571391587E-10,4.466173920703293E-10,4.500688665381273E-10,4.534762681855385E-10,4.56855558268805E-10,4.6021072707162197E-10,4.635545055593637E-10,4.668940580104881E-10,4.702032632972336E-10,4.734796741139829E-10,4.767100357644828E-10,4.798952631786309E-10,4.83070884026986E-10,4.861852084355992E-10,4.892833923152605E-10,4.923010740522187E-10,4.953249819024713E-10,4.982982508824159E-10,5.011702917466593E-10,5.039746615265732E-10,5.067581669300296E-10,5.09456430056086E-10
3530.2297456121382,3.2081155336335693E-10,3.7620214391603977E-10,3.79674857878097E-10,3.8380123053480526E-10,3.8723901001024854E-10,3.9061323515645883E-10,3.940088966602595E-10,3.974970878717517E-10,4.009876116279784E-10,4.0460756358212177E-10,4.079471356624197E-10,4.1144721559854806E-10,4.149798391643517E-10,4.185196035411117E-10,4.2206914120625807E-10,4.2561115253185654E-10,4.2915161808463955E-10,4.326785202231236E-10,4.361895667934697E-10,4.396833000520785E-10,4.4315850481225203E-10,4.466110910327299E-10,4.500573869728578E-10,4.534630080670222E-10,4.568393082070416E-10,4.6019279735279307E-10,4.6353352107750115E-10,4.668680881078929E-10,4.701754834454405E-10,4.73448770860855E-10,4.766753818397451E-10,4.798568536644737E-10,4.830281537182756E-10,4.861385587263283E-10,4.892326784350763E-10,4.922466201690692E-10,4.952635388591971E-10,4.982314728693842E-10,5.011025002429797E-10,5.039047114639098E-10,5.066844606168577E-10,5.093797311033659E-10
3608.6792955146298,3.208115533633568E-10,3.7622102971163926E-10,3.7968092088471055E-10,3.838066574963393E-10,3.872394455765913E-10,3.90615047801348E-10,3.940107054923133E-10,3.975023909132067E-10,4.0099211970389546E-10,4.046585617812298E-10,4.0799130363242796E-10,4.1147790737991503E-10,4.150030111993859E-10,4.1853799761716973E-10,4.220837760296794E-10,4.256226559604265E-10,4.291603196714425E-10,4.3268463320687237E-10,4.3619247350639237E-10,4.3968200861627856E-10,4.431548536448214E-10,4.466042849023329E-10,4.500451636437869E-10,4.5344892682256203E-10,4.568224041015987E-10,4.6017428070927073E-10,4.6351172646826256E-10,4.668408362778006E-10,4.701463270204936E-10,4.734164926202739E-10,4.766393377694786E-10,4.798170126496804E-10,4.829839412916903E-10,4.860903947637842E-10,4.891803579167279E-10,4.921906804511045E-10,4.952006207109361E-10,4.981623910756559E-10,5.010321765187757E-10,5.038322926062166E-10,5.066081780234603E-10,5.093004500859172E-10
