% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:17"
% Dimension,0
% Nodes,7410
% Expressions,9
% Description,"overpot_electrolyte, overpot_electrolyte_ohmic, overpot_electrolyte_concentration, overpot_ct, equilibrium_pot, overpot_rest, Cell potential, Number of cycles, Cell current"
% t,overpot_electrolyte (V),overpot_electrolyte_ohmic (V),overpot_electrolyte_concentration (V),overpot_ct (V),equilibrium_pot (V),overpot_rest (V),liion.cdc1.phis0 (V),liion.cdc1.cycle_counter,liion.cdc1.Icell (A)
151770,0.12246658161349189,0.05171201878974552,0.07075456282374637,0.07783519255108164,3.466706863273785,0.05701412001653272,3.7240227574548914,28.999999999999993,0.8479272327816019
151800,0.12292718825831725,0.05186756542781217,0.07105962283050507,0.07746390313803486,3.474024257234106,0.05910494210951969,3.733520290739978,28.999999999999993,0.8479272327816016
151830,0.12293272692781189,0.05183541644724921,0.07109731048056267,0.07637081957482877,3.4824231542743918,0.060837885685694634,3.742564586462727,28.999999999999993,0.8479272327816016
151860,0.12271402676261263,0.05171837866800453,0.0709956480946081,0.07488132617319992,3.4919527037294467,0.0615498639917058,3.751097920656965,28.999999999999993,0.8479272327816021
151890,0.1223778295633373,0.05155775081396535,0.07082007874937195,0.07337891371242233,3.502019180035308,0.06123037673324673,3.7590063000443146,28.999999999999993,0.8479272327816018
151920,0.12198315388797323,0.05137779292453491,0.07060536096343832,0.07209661562446432,3.5120052978088054,0.06029616840997065,3.7663812357312136,28.999999999999993,0.8479272327816018
151950,0.12148314775617546,0.05114652768703491,0.07033662006914054,0.0708228681270589,3.5215242838846037,0.05948585857927237,3.7733161583471104,28.999999999999993,0.8479272327816013
151980,0.12086286912677607,0.050862471123408644,0.07000039800336744,0.06950263719080563,3.530303206456644,0.059185756459676775,3.7798544692339027,28.999999999999993,0.8479272327816014
152010,0.12020283554050631,0.05057000384065693,0.06963283169984938,0.06793463875480164,3.538846335321069,0.058992593307292285,3.7859764029236693,28.999999999999993,0.8479272327816018
152040,0.11957969859036538,0.05030383908908181,0.06927585950128357,0.06651580358995021,3.5473808676789678,0.05825526817915158,3.791731638038435,28.999999999999993,0.847927232781601
152070,0.11900903390495146,0.05006479745297896,0.06894423645197251,0.0654562514989672,3.5555383474117814,0.05719832492738858,3.7972019577430887,28.999999999999993,0.8479272327816019
152100,0.11843766709159272,0.049823405665800825,0.06861426142579188,0.06456260377483242,3.5630598754713763,0.056419822179724285,3.8024799685175257,28.999999999999993,0.8479272327816014
152130,0.11779271450963866,0.04954337448939283,0.06824934002024582,0.06342834527839025,3.5699772062132094,0.05641420529428545,3.8076124712955237,28.999999999999993,0.8479272327816013
152160,0.11710844162352091,0.04925155922993367,0.06785688239358724,0.061965101523967815,3.5767980727024327,0.056749236562604416,3.812620852412526,28.999999999999993,0.8479272327816016
152190,0.11649950966128142,0.04900675670547008,0.06749275295581134,0.06031268455177967,3.5838299205482795,0.05691724820637184,3.8175593629677125,28.999999999999993,0.8479272327816021
152220,0.11607964984878705,0.048862682741551734,0.06721696710723532,0.058613808913186086,3.591111770946287,0.05657290076217619,3.8223781304704363,28.999999999999993,0.8479272327816012
152250,0.11595437903885403,0.048869930132050696,0.06708444890680333,0.057215651208357046,3.5983790623896317,0.05563970932727286,3.8271888019641156,28.999999999999993,0.8479272327816011
152280,0.11622349857668439,0.049078986168329265,0.06714451240835512,0.05629940419729777,3.6052823389752535,0.05436622982623564,3.8321714715754713,28.999999999999993,0.8479272327816014
152310,0.11693016719156932,0.04949431779848838,0.06743584939308093,0.055888559330776855,3.6115013541385403,0.05316883115053586,3.8374889118114224,28.999999999999993,0.8479272327816018
152340,0.11766720248930518,0.049840603259245005,0.06782659923006018,0.05565891214188748,3.6169505887097375,0.05235027084229246,3.8426269741832226,28.999999999999993,0.8479272327816015
152370,0.11842357058940124,0.05022893377549269,0.06819463681390855,0.05551186346113622,3.621772233179207,0.052104868087292186,3.8478125353170367,28.999999999999993,0.847927232781602
152400,0.11941782305795809,0.05075318990348308,0.06866463315447502,0.05542971380138688,3.6263808895337473,0.05213770804201198,3.8533661344351042,28.999999999999993,0.8479272327816018
152430,0.1202959532713426,0.05114813745175476,0.06914781581958784,0.05521483651994988,3.6309835415554876,0.052164995606038767,3.858659326952819,28.999999999999993,0.8479272327816014
152460,0.12102817616422602,0.0514950404026181,0.06953313576160793,0.054992018956774906,3.6356061923672223,0.05213158670983868,3.863757974198062,28.999999999999993,0.8479272327816025
152490,0.12178737770859863,0.05186671361995219,0.06992066408864644,0.054802194442005535,3.6402629741097496,0.0520490891664695,3.8689016354268233,28.999999999999993,0.8479272327816015
152520,0.12248520172451634,0.052195595700798375,0.07028960602371796,0.054610786066684416,3.6449207128964067,0.05192312019812305,3.8739398208857305,28.999999999999993,0.8479272327816016
152550,0.12319350109949116,0.05253907063792942,0.07065443046156175,0.05451200547594119,3.649554069069558,0.05174449003929017,3.8790040656842804,28.999999999999993,0.8479272327816016
152580,0.12385869536008312,0.05285671440426673,0.07100198095581639,0.054406253004506765,3.654203944224876,0.05159434674528823,3.884063239334754,28.999999999999993,0.847927232781602
152610,0.12459351162512325,0.05323008136398827,0.07136343026113498,0.05448568114440239,3.658818828091724,0.051498529242447494,3.8893965501036973,28.999999999999993,0.8479272327816024
152640,0.1253463361321681,0.05359663865328367,0.07174969747888443,0.05459996392937938,3.6634202827513205,0.05148531704732556,3.8948518998601935,28.999999999999993,0.8479272327816018
152670,0.1259845521341087,0.05389158017076036,0.07209297196334834,0.05460958940642724,3.668154685931914,0.05146588972133864,3.9002147171937884,28.999999999999993,0.8479272327816023
152700,0.12659874532548604,0.054189274173061346,0.07240947115242469,0.05468944513235595,3.6730010096225416,0.05147032310118266,3.9057595231815663,28.999999999999993,0.8479272327816019
152730,0.12717413504838498,0.05446215420266465,0.07271198084572034,0.0547683677064255,3.6780330412600835,0.05146261305983746,3.9114381570747314,28.999999999999993,0.8479272327816013
152760,0.1276999507804991,0.0547124540031975,0.0729874967773016,0.054834600578909404,3.683249443782933,0.05149953232044019,3.9172835274627817,28.999999999999993,0.8479272327816018
152790,0.12817469006584464,0.054937824235397524,0.07323686583044711,0.054950817121461465,3.688688254409457,0.05151511761768715,3.9233288792144503,28.999999999999993,0.8479272327816023
152820,0.12865278134251962,0.0551757293734218,0.07347705196909782,0.0550671951961858,3.6944259579222782,0.05153148644012928,3.929677420901113,28.999999999999993,0.8479272327816014
152850,0.12918319707551187,0.0554447638842472,0.07373843319126468,0.05527461160027003,3.7004152648071096,0.05157367041509317,3.9364467438979847,28.999999999999993,0.8479272327816015
152880,0.12971797017560824,0.05571427509337467,0.07400369508223356,0.05545887003713218,3.7067344663248094,0.051605410957796666,3.9435167174953465,28.999999999999993,0.8479272327816014
152910,0.13021377564989858,0.05596808441976547,0.07424569123013311,0.05560701239139892,3.7133919902368606,0.05159865844508818,3.9508114367232463,28.999999999999993,0.8479272327816014
152940,0.1307030001441725,0.0562242801680748,0.0744787199760977,0.055802802664138854,3.7203782509029106,0.051554323728271595,3.9584383774394936,28.999999999999993,0.8479272327816014
152970,0.13116892661742124,0.05646969979398796,0.07469922682343329,0.05604161664082988,3.7276570024694733,0.05148269212727688,3.9663502378550013,28.999999999999993,0.8479272327816019
153000,0.1315833781795543,0.056690186836641836,0.07489319134291245,0.056263777672414174,3.7351937736485326,0.05143612683323737,3.9744770563337384,28.999999999999993,0.8479272327816015
153030,0.13195136860357218,0.056890673167025924,0.07506069543654625,0.056548261181849566,3.742921410969576,0.05139207566623408,3.982813116421232,28.999999999999993,0.8479272327816018
153060,0.1323071313103888,0.05708923038049212,0.07521790092989666,0.05682296949885442,3.750825514955532,0.05138904968304869,3.9913446654478237,28.999999999999993,0.8479272327816019
153090,0.13266012342800024,0.05728483004725617,0.07537529338074406,0.05716816942778921,3.7588528993394856,0.05139896972658892,4.000080161921864,28.999999999999993,0.8479272327816014
153120,0.13299609785944644,0.05747070340754947,0.07552539445189696,0.05753676223185948,3.7669897150025045,0.05141359845158572,4.008936173545396,28.999999999999993,0.8479272327816019
153150,0.1333869603936819,0.05769168708514409,0.0756952733085378,0.057905765577076745,3.7751493541270875,0.05144183251151824,4.017883912609364,28.999999999999993,0.8479272327816013
153180,0.1338392590433488,0.0579418227046281,0.0758974363387207,0.05827590114472656,3.783328610912583,0.051491334334820366,4.026935105435479,28.999999999999993,0.8479272327816014
153210,0.13437052762690682,0.05823651741498577,0.07613401021192105,0.058671386866672795,3.7915046180144762,0.051580986198651535,4.036127518706707,28.999999999999993,0.8479272327816008
153240,0.13500123167315825,0.058584931311802285,0.07641630036135597,0.059132888624320014,3.799643039120956,0.05166333512366125,4.045440494542095,28.999999999999993,0.8479272327816012
153270,0.13570826981120904,0.05896634212783935,0.07674192768336968,0.05959457706834777,3.8077504692843736,0.05175974522981597,4.054813061393746,28.999999999999993,0.8479272327816016
153300,0.13643034011132485,0.05934744213143702,0.07708289797988782,0.06010904437193587,3.815740852525749,0.05188398346547149,4.064164220474481,28.999999999999993,0.8479272327816022
153330,0.1371644506211609,0.059736077084631696,0.0774283735365292,0.06065250728653657,3.823679068072751,0.05200105496584376,4.073497080946292,28.999999999999993,0.8479272327816019
153360,0.137904983902114,0.06012912436799647,0.07777585953411753,0.06125414971368735,3.8314681081220843,0.052164864412684,4.08279210615057,28.999999999999993,0.8479272327816016
153390,0.13867677047435484,0.06054466208326781,0.07813210839108703,0.06181731930513122,3.8392057247648923,0.05234269331794733,4.092042507862326,28.999999999999993,0.847927232781602
153420,0.13948851145423535,0.0609782900085085,0.07851022144572686,0.062424546085562985,3.8468260912091115,0.052526209642152544,4.101265358391062,28.999999999999993,0.8479272327816014
153450,0.1402749549712417,0.06138860227351397,0.07888635269772773,0.06304683392251761,3.8543874408257537,0.0527061437626892,4.110415373482202,28.999999999999993,0.8479272327816016
153480,0.141045042678816,0.06178939380372645,0.07925564887508957,0.0636967796525722,3.861875046111712,0.052917649873359396,4.11953451831646,28.999999999999993,0.8479272327816016
153510,0.1418009566516881,0.06217800114603449,0.07962295550565361,0.06431531321719058,3.869249396408608,0.05324037460021133,4.128606040877698,28.999999999999993,0.847927232781602
153540,0.14252912579506063,0.06255363266400708,0.07997549313105355,0.0648769637801281,3.876653218172189,0.05362175752980844,4.137681065277186,28.999999999999993,0.8479272327816018
153570,0.1432326897829111,0.06291885553030761,0.08031383425260348,0.06525147929341221,3.884112397554106,0.054228109652798756,4.146824676283228,28.999999999999993,0.8479272327816014
153600,0.14385531325292886,0.06323503548138455,0.0806202777715443,0.06517856525843908,3.891781126577424,0.05513862377495868,4.155953628863751,28.999999999999993,0.8479272327816016
153630,0.14435395870717377,0.063482864786485,0.08087109392068877,0.06457754615355016,3.899815360236496,0.05621833962450812,4.164965204721728,28.999999999999993,0.8479272327816014
153660,0.14477876236902654,0.06369304306336564,0.0810857193056609,0.06366796812300168,3.9084373335023423,0.0569396861540995,4.17382375014847,28.999999999999993,0.8479272327816014
153690,0.14526073779969606,0.06393375583704494,0.08132698196265112,0.06279449514611522,3.917776817959458,0.056849920742583326,4.1826819716478525,28.999999999999993,0.8479272327816013
153720,0.1457465699354315,0.06415622896392503,0.08159034097150647,0.06194993281895293,3.9275637802146357,0.05630879392471866,4.191569076893739,28.999999999999993,0.8479272327816015
153748.0766094353,0.1461957597492773,0.0643609567833757,0.08183480296590159,0.0610727014078712,3.9365479681113307,0.056193585211858466,4.200010014480338,28.999999999999993,0.847927232781602
153748.07660943532,0.14619564171614147,0.06436083874140344,0.08183480297473802,0.06107258655927363,3.9365479684304066,0.05619348721867015,4.200009683924492,28.999999999999993,0.8479256047489181
153750,0.08202938837654604,0.004440466629806761,0.07758892174673927,0.0010215955519118115,3.9366528292761167,0.0038307152019854546,4.02353452840656,28.999999999999993,-1.1478237197520835E-11
153750.09660943528,0.08174967768076155,0.0044465514554065475,0.077303126225355,0.0010567971331611001,3.9366493675394723,0.003794071220788356,4.023249913574183,28.999999999999993,-5.640019701269594E-16
153750.0966094353,0.08174956241465207,0.004446439146799629,0.07730312326785245,0.001056678205888231,3.9366493675038154,0.003793972470047771,4.0232495805944035,28.999999999999993,-1.628032683358724E-6
153780,-0.06260953444473036,-0.04404627328858642,-0.018563261156143936,-0.04627306761128209,3.9275786628697484,-0.06591202454836562,3.7527840362653704,28.999999999999993,-0.847927232781602
153810,-0.08917512785865597,-0.043441927643407756,-0.04573320021524822,-0.04500215452261293,3.9204698409038934,-0.07069821935989831,3.715594339162726,28.999999999999993,-0.847927232781602
153840,-0.09681987579142484,-0.04309637816276253,-0.05372349762866231,-0.04500624126302594,3.9141909303434304,-0.07280351588141024,3.6995612974075693,28.999999999999993,-0.8479272327816016
153870,-0.09893505592910268,-0.04292861694377257,-0.05600643898533011,-0.04533193707836843,3.908162398451005,-0.07415578693918759,3.6897396185043463,28.999999999999993,-0.8479272327816013
153900,-0.09941727014145937,-0.04281084582884334,-0.05660642431261603,-0.045761424951771185,3.902142061973043,-0.07513582480745384,3.6818275420723587,28.999999999999993,-0.8479272327816013
153930,-0.09942050224462473,-0.04271312093557053,-0.0567073813090542,-0.04625189985299262,3.896071792542573,-0.07592909047765228,3.6744702999673033,28.999999999999993,-0.847927232781602
153960,-0.09927699636978213,-0.04262198688859016,-0.05665500948119197,-0.04676845493283503,3.889909589543396,-0.0765750564691324,3.6672890817716466,28.999999999999993,-0.8479272327816015
153990,-0.09912676264934858,-0.0425527525234299,-0.05657401012591868,-0.04730727613454308,3.883567375737847,-0.07708447676961211,3.660048860184343,28.999999999999993,-0.8479272327816015
154020,-0.09897457543576954,-0.042483635790631864,-0.056490939645137676,-0.047817428265590455,3.877085934646459,-0.07756075063138837,3.6527331803137106,28.999999999999993,-0.8479272327816022
154050,-0.09885446284819266,-0.04243609565778508,-0.056418367190407576,-0.04837688829593491,3.870398834466943,-0.07790540580133964,3.6452620775214757,28.999999999999993,-0.8479272327816021
154080,-0.09875388846964755,-0.042395553384116595,-0.05635833508553096,-0.048914290646951714,3.8634388773943296,-0.0781619352375231,3.637608763040207,28.999999999999993,-0.8479272327816019
154110,-0.09868002855116428,-0.04236965553166228,-0.056310373019502,-0.049492523849726446,3.8563311716841002,-0.07836065334353287,3.6297979659396766,28.999999999999993,-0.8479272327816018
154140,-0.09867028453752152,-0.04237726899502178,-0.05629301554249974,-0.05003703823935759,3.8490102047394394,-0.07850629580763327,3.621796586154927,28.999999999999993,-0.8479272327816014
154170,-0.09877684761782421,-0.04243548682295093,-0.05634136079487328,-0.05062477375730648,3.841455934704764,-0.07852987518619636,3.613524438143437,28.999999999999993,-0.8479272327816021
154200,-0.09913627550127765,-0.04261812462160013,-0.05651815087967752,-0.05126685158538582,3.8338156590790184,-0.0785206250589987,3.6048919069333563,28.999999999999993,-0.8479272327816022
154230,-0.09989924622274243,-0.04298377500529612,-0.05691547121744631,-0.05186869898219422,3.8259381196626427,-0.07852571746741821,3.595644456990288,28.999999999999993,-0.8479272327816018
154260,-0.1010964470306111,-0.043538991852265466,-0.05755745517834564,-0.05263759814186561,3.8179801274775986,-0.07844822092957379,3.585797861375548,28.999999999999993,-0.8479272327816012
154290,-0.10266767032244759,-0.04422907897326137,-0.05843859134918621,-0.05340968101337624,3.8098010114187226,-0.07832853337097087,3.575395126711928,28.999999999999993,-0.8479272327816014
154320,-0.10452189089036865,-0.045023109722689775,-0.05949878116767887,-0.05433120218427867,3.801566485879807,-0.07813666160994917,3.5645767311952103,28.999999999999993,-0.8479272327816015
154350,-0.10671408502757249,-0.04597352032423797,-0.06074056470333452,-0.05526083926537973,3.7933175213269927,-0.07802830628809335,3.553314290745947,28.999999999999993,-0.847927232781602
154380,-0.10921750003278977,-0.04704067366485215,-0.062176826367937615,-0.056275667207777456,3.7850532246658983,-0.07787807277373476,3.5416819846515963,28.999999999999993,-0.8479272327816016
154410,-0.1117222663515513,-0.04803629229303421,-0.06368597405851709,-0.05715381577130075,3.7768210628375356,-0.07775818018780584,3.5301868005268777,28.999999999999993,-0.8479272327816012
154440,-0.11366907429021436,-0.048701021580769256,-0.06496805270944511,-0.05786777254442425,3.768653989646456,-0.07750208202598458,3.5196150607858327,28.999999999999993,-0.8479272327816014
154470,-0.11488831428527604,-0.04905251621867619,-0.06583579806659985,-0.05825580402881633,3.760580967834611,-0.07731800202958283,3.510118847490936,28.999999999999993,-0.8479272327816021
154500,-0.11563311552375599,-0.049257435808311496,-0.0663756797154445,-0.05858881094301435,3.75270817817392,-0.07707075687342504,3.501415494833725,28.999999999999993,-0.8479272327816021
154530,-0.11612569403434717,-0.04939477846361299,-0.06673091557073418,-0.058873855733922925,3.7449960478271187,-0.07682342200818543,3.493173076050663,28.999999999999993,-0.8479272327816021
154560,-0.11650376354781647,-0.049509345364644394,-0.06699441818317207,-0.05907925013417289,3.737494477702848,-0.07659502275529828,3.48531644126556,28.999999999999993,-0.8479272327816014
154590,-0.11683720172667006,-0.04961684333179247,-0.06722035839487758,-0.05934807786965773,3.730343568232912,-0.07639395548436168,3.4777643331522223,28.999999999999993,-0.8479272327816014
154620,-0.11717297212021477,-0.049732545821553654,-0.06744042629866112,-0.05956214095538542,3.723473793625873,-0.07623178677501052,3.470506893775262,28.999999999999993,-0.8479272327816015
154650,-0.11752194725458626,-0.049856288723598055,-0.0676656585309882,-0.05981221183825241,3.7169352779969618,-0.07607237208552353,3.4635287468185996,28.999999999999993,-0.8479272327815669
154680,-0.11790790524178063,-0.050000228131987526,-0.0679076771097931,-0.06001870757557747,3.7107059595044567,-0.07596338804710256,3.456815958639996,28.999999999999993,-0.847927232781601
154710,-0.11833822360915847,-0.05016547779206116,-0.06817274581709731,-0.06026059823451157,3.7047846797188284,-0.07586239950664853,3.45032345836851,28.999999999999993,-0.8479272327816015
154740,-0.11883664036500471,-0.05036244098748513,-0.06847419937751958,-0.060529177145408876,3.699121602230654,-0.0757599232784616,3.443995861441779,28.999999999999993,-0.8479272327816018
154770,-0.11942545664127263,-0.05060119244082563,-0.068824264200447,-0.06083085788177433,3.693749347961688,-0.07570858499598127,3.4377844484426596,28.999999999999993,-0.847927232781602
154800,-0.12013514980975942,-0.05089391658960584,-0.06924123322015358,-0.061176459095773114,3.6886144349780947,-0.07567194322375237,3.43163088284881,28.999999999999993,-0.8479272327816015
154830,-0.12096415033341654,-0.05123428957162225,-0.06972986076179429,-0.061603739007846235,3.683700122732896,-0.07564154125415867,3.4254906921374744,28.999999999999993,-0.8479272327816015
154860,-0.12193615450640632,-0.051635055318291684,-0.07030109918811464,-0.062036466735367043,3.678963823010865,-0.07565120611787934,3.4193399956512125,28.999999999999993,-0.8479272327816019
154890,-0.12304484626420731,-0.052091701822161725,-0.07095314444204559,-0.06257861628426697,3.6744126155273356,-0.07566766516553969,3.4131214878133216,28.999999999999993,-0.8479272327816019
154920,-0.12427684736281022,-0.05259494565149291,-0.0716819017113173,-0.06314954612110182,3.6699922245666934,-0.07573744543714506,3.4068283856456363,28.999999999999993,-0.8479272327816018
154950,-0.1256211093523171,-0.053140961963719806,-0.07248014738859729,-0.0638179056592192,3.6657079021931236,-0.07582926439930557,3.4004396227822817,28.999999999999993,-0.8479272327816011
154980,-0.12704990784381506,-0.053715752593512536,-0.07333415525030253,-0.06454206723796242,3.661478741397078,-0.07596123205807706,3.3939255342572237,28.999999999999993,-0.847927232781602
155010,-0.1285457214377217,-0.05431036892702376,-0.07423535251069793,-0.06534205218227193,3.6573155997650604,-0.07612875927803878,3.387299066867028,28.999999999999993,-0.8479272327816018
155040,-0.1300907480141802,-0.05491881845592424,-0.07517192955825595,-0.06623059649011664,3.6532630006768017,-0.07638919274733391,3.380552463425171,28.999999999999993,-0.8479272327816016
155070,-0.1316574841977784,-0.055530561622130305,-0.0761269225756481,-0.06722324649395328,3.649240587239438,-0.07668146787123337,3.3736783886764727,28.999999999999993,-0.8479272327816014
155100,-0.13321533245599965,-0.056130852336495445,-0.0770844801195042,-0.0682604925238814,3.6452140533911197,-0.0770841827881098,3.366654045623129,28.999999999999993,-0.8479272327816018
155130,-0.13471311537837233,-0.05669877849979164,-0.0780143368785807,-0.069359294499813,3.6411729222584523,-0.07755856847355236,3.3595419439067147,28.999999999999993,-0.8479272327816015
155160,-0.1361199111495509,-0.057223695939742816,-0.0788962152098081,-0.0705433053072102,3.6371441408760368,-0.07816632214047214,3.3523146022788035,28.999999999999993,-0.847927232781602
155190,-0.13738648266970543,-0.0576868115600983,-0.07969967110960713,-0.07177342476587792,3.633082138001626,-0.07896195725905727,3.3449602733069854,28.999999999999993,-0.8479272327816019
155220,-0.13848600481337928,-0.05808150227041911,-0.08040450254296017,-0.07296526361976824,3.6289826057850227,-0.08007127401611139,3.337460063335764,28.999999999999993,-0.8479272327816021
155250,-0.1394135335730983,-0.05840669250025834,-0.08100684107283995,-0.07417073478109405,3.6248258114232406,-0.08145873513587074,3.3297828079331775,28.999999999999993,-0.847927232781602
155280,-0.14016700213029215,-0.05866112192684881,-0.08150588020344335,-0.07535024105502086,3.620589992348085,-0.08316966415414478,3.321903085008627,28.999999999999993,-0.8479272327816019
155310,-0.14069075160896002,-0.05881835895186461,-0.08187239265709542,-0.07647051495984958,3.6162876782034097,-0.08530020140337016,3.31382621023123,28.999999999999993,-0.8479272327816016
155340,-0.14094871285787913,-0.058862453175585354,-0.08208625968229377,-0.0774998723237536,3.611930866031051,-0.08789063562423188,3.3055916452251863,28.999999999999993,-0.8479272327816013
155370,-0.14091164287554245,-0.05878412780129737,-0.08212751507424508,-0.07838176041458866,3.6074840345652444,-0.09093891373557642,3.297251717539537,28.999999999999993,-0.8479272327816018
155400,-0.1406260474041258,-0.058617872979676494,-0.0820081744244493,-0.07904371695298544,3.6029359062918545,-0.0944289191377641,3.288837222796979,28.999999999999993,-0.8479272327816018
155430,-0.14025329503731318,-0.058438076402855026,-0.08181521863445815,-0.07970972936975707,3.5983294919990763,-0.0979341735862487,3.2804322940057573,28.999999999999993,-0.8479272327816016
155460,-0.13989075996802555,-0.0582641306852073,-0.08162662928281825,-0.08071242531427125,3.5934673915351834,-0.10087594324940188,3.2719882630034847,28.999999999999993,-0.8479272327816022
155490,-0.1393523508817217,-0.05799677915289549,-0.08135557172882621,-0.08178986990374487,3.588120724853346,-0.10368601198892574,3.263292492078954,28.999999999999993,-0.8479272327816024
155520,-0.13848335063737932,-0.05759265635776591,-0.0808906942796134,-0.08261185333445774,3.5824123511677177,-0.10709526711864575,3.254221880077235,28.999999999999993,-0.8479272327816015
155550,-0.13732199271483447,-0.05709938666908163,-0.08022260604575285,-0.08265930933391605,3.576601712427788,-0.11187726480766594,3.2447431455713716,28.999999999999993,-0.8479272327816012
155580,-0.13631789263805744,-0.056725116780987746,-0.0795927758570697,-0.08259854287011753,3.5707201147118166,-0.11671203460242996,3.2350916446012117,28.999999999999993,-0.8479272327816012
155610,-0.13570136569668478,-0.056519735797142735,-0.07918162989954206,-0.0829323225317321,3.5625890182277256,-0.11881584463137307,3.2251394853679356,28.999999999999993,-0.8479272327816018
155640,-0.1351540076259256,-0.05631664459389596,-0.07883736303202965,-0.08300610034079947,3.5525573149654828,-0.11965909904118405,3.2147381079575736,28.999999999999993,-0.8479272327816013
155670,-0.13478715407499697,-0.05622260480802657,-0.0785645492669704,-0.0823232811429414,3.5429481122247246,-0.12177810222021945,3.2040595747865668,28.999999999999993,-0.8479272327816025
155700,-0.13527603319839626,-0.056539787424334235,-0.07873624577406202,-0.08208579819628947,3.534400096394228,-0.12353551471166185,3.1935027502878803,28.999999999999993,-0.8479272327816019
155730,-0.13671492624902842,-0.057193666690701174,-0.07952125955832726,-0.08361108308197678,3.525946034380313,-0.1227712113780669,3.182848813671241,28.999999999999993,-0.8479272327816015
155760,-0.13850833337845792,-0.057919145784967575,-0.08058918759349035,-0.08596517712401018,3.5158225842891233,-0.1196940666994818,3.1716550070871734,28.999999999999993,-0.8479272327816012
155790,-0.14031342224110066,-0.058603511308419017,-0.08170991093268165,-0.08882840615469315,3.5047399217059754,-0.11578761733372755,3.159810475976454,28.999999999999993,-0.8479272327816012
155820,-0.14189604725643307,-0.059161377828518054,-0.08273466942791502,-0.09221252125775468,3.4932900367362665,-0.11209787447487146,3.1470835937472073,28.999999999999993,-0.8479272327816012
155850,-0.1429453788808478,-0.05947243283088642,-0.08347294604996137,-0.09581123869951941,3.480450082816337,-0.10861240859172888,3.133081056644241,28.999999999999993,-0.8479272327816019
155880,-0.14293333844343215,-0.059337843302718546,-0.0835954951407136,-0.09826231366957688,3.466359565406364,-0.1079401283596681,3.117223784933687,28.999999999999993,-0.8479272327816016
155910,-0.1422584635568661,-0.05901237961643466,-0.08324608394043145,-0.09851647497771591,3.4537212988879213,-0.11286899203252126,3.100077368320818,28.999999999999993,-0.8479272327816014
155940,-0.14182144674766772,-0.05879456811429166,-0.08302687863337607,-0.10033531715579,3.4436652586456704,-0.11968259329060615,3.0818259014516065,28.999999999999993,-0.8479272327816021
155970,-0.14111516976923,-0.0584558031420108,-0.0826593666272192,-0.10162729655855748,3.4354361484852523,-0.13074911325517546,3.0619445689022893,28.999999999999993,-0.8479272327816014
156000,-0.14018728607634456,-0.05802191919979947,-0.0821653668765451,-0.10276882354610112,3.428161827099894,-0.14474470564334535,3.040461011834103,28.999999999999993,-0.8479272327816014
156030,-0.13903869166858002,-0.057499066306083896,-0.08153962536249612,-0.10370737935687596,3.4214153109093925,-0.1612453556326977,3.017423884251239,28.999999999999993,-0.8479272327816016
156060,-0.1378282801097248,-0.05697143157981632,-0.08085684852990849,-0.10446039272643248,3.4141547474139795,-0.17888985177752792,2.9929762228002943,28.999999999999993,-0.8479272327816011
156090,-0.13700425298373614,-0.056647438828974064,-0.08035681415476208,-0.10555897878840917,3.4030153707154116,-0.1931865566204965,2.96726558232277,28.999999999999993,-0.8479272327816021
156120,-0.1368570288076178,-0.05660868451612959,-0.08024834429148821,-0.10785679404064083,3.3869211156339936,-0.2026379904949686,2.9395693022907663,28.999999999999993,-0.8479272327816016
156150,-0.13715227267378094,-0.05672449647694007,-0.08042777619684087,-0.11107577621622151,3.369288987102009,-0.21316663093178695,2.9078943072802197,28.999999999999993,-0.8479272327816014
156180,-0.13772049277836274,-0.056944563599774886,-0.08077592917858785,-0.1149358234820736,3.350988498812172,-0.22867231880838118,2.8696598637433546,28.999999999999993,-0.847927232781602
156210,-0.1380880633983541,-0.05698541473709561,-0.08110264866125849,-0.11889585137122269,3.330554312564258,-0.2521386689648374,2.8214317288298436,28.999999999999993,-0.8479272327816018
156240,-0.13761472998818836,-0.056557472976938535,-0.08105725701124983,-0.12191130663781077,3.3026190199631262,-0.2782613578037757,2.7648316255333514,28.999999999999993,-0.8479272327816025
156270,-0.138743971527584,-0.05703383979251642,-0.08171013173506758,-0.12920985899573792,3.2619157006634447,-0.29238844139828013,2.7015734287418427,28.999999999999993,-0.8479272327816016
156300,-0.1412047899474077,-0.057962617432122415,-0.08324217251528529,-0.13986563661268764,3.2042165863574272,-0.32622707595552664,2.5969190838418053,28.999999999999993,-0.8479272327816021
156318.2665956841,-0.14283767524115032,-0.05845995687919628,-0.08437771836195404,-0.14914145367955345,3.1602297433225237,-0.36828554551449477,2.499965068887325,28.999999999999993,-0.8479272327816018
156318.26659568414,-0.14283758317838968,-0.05845986472721243,-0.08437771845117725,-0.14914120510155848,3.160229740669205,-0.36828544213840975,2.499965510250847,28.999999999999993,-0.8479255369142228
156320.2865956841,-0.08532848938357562,-0.005186128834975941,-0.08014236054859969,-0.004197862175368205,3.1587579290371957,-0.2655734524400063,2.8036581250382455,28.999999999999993,-2.154038666185576E-15
